Name,Ticker,"Sub-Sector","Market Cap","Close Price","Interest Coverage Ratio","Quick Ratio","Asset Turnover Ratio","Cash Conversion Cycle","Days of Inventory Outstanding","Days Payable Outstanding","Days of Sales Outstanding","Debt to Equity","Earning Power","Inventory Turnover Ratio","Long Term Debt to Equity","Net Income / Liabilities","Current Ratio","Working Capital Turnover Ratio"
Ramchandra Leasing and Finance Ltd,RLFL,"Diversified Financials","3.683664","0.7",,"0.7884615384615384","0.06633733239237825",,,,"0","0","0.2828854314002831",,"0","1.250000000000001","0.7884615384615384","-1.2876712328767124"
Futuristic Securities Ltd,FUTURSEC,"Investment Banking & Brokerage","3.66405","19.2",,"102","0.04745762711864407",,,,"0","0.684931506849315",,,"0.684931506849315",,"102","0.06862745098039216"
Jumbo Bag Ltd,JUMBO,"Packaging","3.64255950000003","24.25","1.7186311787072228","0.7895000835980606","1.1137874169206936","152.4640933482",,,"121.44831299353912","146.071315872515","4.469052798101638","0","13.695171978542142","2.1166306695464305","1.2278883129911387","10.285186894323957"
Sashwat Technocrats Ltd,SASHWAT,"Software Services","3.6411103700000003","118.9",,"15.5","0.05730659025787965",,,,"36.5","2.547770700636943",,,"0",,"15.5","0.10309278350515465"
Chandni Machines Ltd,CHANDNIMACH,"Commodities Trading","3.634089558","11","50.000000000000085","1.0857142857142856","1.7849905546968916",,,,"78.23936886665385","1.9345238095238093","3.259452411994791","0","1.9345238095238093","4.06032482598609","1.4464285714285712","17.151815181518167"
United Textiles Ltd,UNITEDTE,"Textiles","3.63","12.67","1.1250000000000004","0.6367187500000001","0.8843283582089552",,,,"37.072031344183245","67.33909702209414","2.2865853658536595","0","38.32853025936599","0.4314994606256759","0.9394531250000001","14.36363636363636"
Eureka Industries Ltd,EUREKAI,"Textiles","3.5875","4.1",,"177.99999999999997","1.5890151515151518","171.3426120105",,,"0","576.1194029850747",,,"576.1194029850747",,"177.99999999999997","1.6830491474423273"
Virtualsoft Systems Ltd,VIRTUALS,"Telecom Infrastructure","3.5732672","3.47","-36.72727272727273","0.6703296703296704","0.16156615661566154",,,,"96.58774373259052",,,"0",,,"0.6857142857142857","-2.3387622149837135"
Euro Ceramics Ltd,EUROCERA,"Building Products - Ceramics","3.54685165471545","1.05","-977.8","0.008526293548106441","0.18729523743835572",,"189.2260442260442","325.28431028431027","48.01924139200884",,,"1.9289099526066353",,,"0.015411959183166162","-0.09320405011154968"
Galada Finance Ltd,GALADAFIN,"Investment Banking & Brokerage","3.54","11.21",,"11.999999999999996","0.12780421481985044",,,,"0","31.844660194174754","0.7309941520467816",,"31.844660194174754","0.5917159763313531","11.999999999999996","1.3239436619718314"
Scintilla Commercial & Credit Ltd,SCC,,"3.539805281","3.7",,"3.3636363636363646","0.04313099041533547","109.9511828765",,,"94.62962962962962","5.930807248764415",,,"5.930807248764415",,"3.3636363636363646","0.9152542372881357"
Edelweiss Nifty 50 ETF,NIFTYEES,"Equity","3.5215454999999998","20100",,,,,,,,,,,,,,
Aadi Industries Ltd,AADIIND,"Stationery","3.52","3.65",,"0.07736389684813755","0.1081081081081081",,,,"1520.8333333333335",,,"0",,,"0.07736389684813755","-0.009577015163607342"
Adishakti Loha & Ispat Ltd,ADISHAKTI,,"3.50966","7.85",,"14.277777777777777","0.6946107784431138",,,,"56.1884236453202","0","1.6759776536312745","0","0","19.44444444444432","14.75","1.02915082382763"
MPAgro Industries Ltd,MPAGI,"Fertilizers & Agro Chemicals","3.5055640560000003","6.04","1.999999999999999","17.57142857142857","0.04248088360237893",,,,"21.9","0","0.3395585738539896",,"0","24.999999999999776","17.57142857142857","0.2336448598130841"
Hi-Klass Trading and Investment Ltd,HIKLASS,,"3.4913688","5.62",,"355","0.06744487678339818",,,,"350.96153846153845","0",,"0","0",,"365","0.07222222222222222"
Richa Industries Ltd,RICHAIND,"Construction & Engineering","3.49107","1.42","-0.5759126577959739","0.19045146615240072","0.1959529045007933",,"131.9059405940594","550.8247524752476","485.64701704545445",,,"2.767123287671233",,,"0.20741235227216534","-0.11652735247868906"
Simplex Papers Ltd,SIMPLXPAP,"Paper Products","3.4772719700000003","1100.65",,"0.10624071322436848","0",,,,,,,,,,"0.10624071322436848","0"
Vintage Securities Ltd,VINTAGES,"Consumer Finance","3.4687928","8.99",,"1.111111111111113","0.012917115177610334",,,,"0","0","0.30800821355236147",,"0","2.5641025641025683","1.111111111111113","-24.00000000000056"
Oscar Global Ltd,OSCARGLO,"Apparel & Accessories","3.4518","9.94",,"65.99999999999999","0.04326123128119801",,,,"0","0",,"0","0",,"65.99999999999999","0.08414239482200649"
Euro Multivision Ltd,EUROMULTI,"Technology Hardware","3.4510071049999995","1.45",,"0.010045130295530646","0.00609951845906902","101942.055691767","151.34146341463415","716.6463414634146","389.0131578947369",,,"2.411764705882353",,,"0.010457611491240842","-0.0009320693165233816"
Gravity (India) Ltd,GRAVITY,"Textiles","3.420741","3.64","-15.166666666666684","4.303317535545022","0.6666666666666666",,,,"282.0131450827654","13.814616755793226",,"0","13.814616755793226",,"5.9526066350710884","0.998056365403304"
Pro Clb Global Ltd,PROCLB,,"3.41901","6.4","-4.565217391304348","2.085454545454545","0.043343653250773995",,,,"1853.0769230769229","54.47570332480818",,"0","21.227621483375962",,"2.0872727272727265","0.1466559226430298"
Innovative Ideals and Services (India) Ltd,INNOVATIVE,"Technology Hardware","3.4140507","2.98","-25.888888888888896","0.17893217893217883","0.09709521247982789","996.0547603876",,,"231.5373961218837","130.10085337470906",,"0","65.70985259891387",,"1.08008658008658","0.6036789297658864"
Gopal Iron and Steels Company (Gujarat) Ltd,GOPAIST,"Iron & Steel","3.4124674","7.28",,"1.5271317829457365","0.49612403100775193",,,,"382.109375","72.60273972602744","5.363984674329506",,"72.60273972602744","7.4468085106383","1.5271317829457365","1.706666666666666"
Bharatiya Global Infomedia Ltd,BGLOBAL,"IT Services & Consulting","3.40626865","2.15","-19.92307692307692","1.4767225325884543","0.01693563698500095","5303.9117894004",,,"1036.0762331838564","4.8964837331580675",,"0","0",,"3.1303538175046555","0.06630984240261673"
Sudal Industries Ltd,SUDAI,,"3.396564098","4.61","-0.4003357112882924","0.09913205652392225","2.3470246734397677",,,,"18.790581905880895",,,"0",,,"0.18370274729215982","-1.4871936359038032"
iStreet Network Ltd,ISTRNETWK,"Retail - Online","3.3867","1.58",,"5.2142857142857135","0.025974025974025972",,,,"1642.5",,,,,,"5.2142857142857135","-0.49999999999999956"
Confidence Finance and Trading Ltd,CONFINT,"Investment Banking & Brokerage","3.3825","3.36","1.3846153846153846","1.0182370820668694","0.5932410423452769",,,,"35.32258064516129","0","0.7211538461538461",,"0","2.424242424242423","1.0182370820668694","-12.669565217391305"
Invesco India Nifty Exchange Traded Fund,IVZINNIFTY,"Equity","3.37218525","2175",,,,,,,,,,,,,,
Cindrella Financial Services Ltd,CINDRELL,"Diversified Financials","3.35296","7.66",,"3.727272727272727","0.23920265780730895",,,,"0","0","19.62025316455696",,"0","713.6363636363608","3.727272727272727","7.200000000000001"
Shukra Bullions Ltd,SKRABUL,"0","3.3452051","6.67",,"3.9069767441860463","0.05198897203623474",,,,"0","0","0.14084507042253536","0","0","0.18975332068311213","3.9069767441860463","0.11083123425692694"
Vision Corporation Ltd,VISIONCO,"Movies & TV Serials","3.3350067","1.66",,"0.3725992317541613","0.2761375477596388",,,,"97.562893081761","1.52372659991293","0.0649561545956498","0","0","0.12787723785166974","1.2714468629961586","1.5963855421686748"
Prashant India Ltd,PRSNTIN,"Textiles","3.316351869","8.22",,"0.007192174913693902","0.42710472279260786","-3286.3105631048",,,"73.70192307692308",,,"0",,,"0.00805523590333717","-0.030188679245283023"
Wagend Infra Venture Ltd,WAGEND,"Specialized Finance","3.29875","0.67",,"11.88","0.07680646791308743","9636.0407566096",,,"0","0","0.3030303030303033",,"0","4.0000000000000036","13.173333333333334","0.08374655647382921"
Padmalaya Telefilms Ltd,PADMALAYAT,"Movies & TV Serials","3.281","1.85",,"2.0888157894736845","0.010505252626313155",,,,"625.7142857142857","0.2986857825567504",,"0","0",,"6.407894736842106","0.012673506336753168"
Mahalaxmi Seamless Ltd,MAHALXSE,"Iron & Steel","3.2691866","6.2","4.090909090909091","0.6842105263157896","0.3333333333333333","26.4790674765",,,"38.97135416666667","1415.3846153846166","10.440835266821345",,"1261.5384615384626","9.330143540669857","0.6842105263157896","-3.918367346938776"
Suncity Synthetics Ltd,SUNCITYSY,"Textiles","3.2691738","6.94","0.7777777777777778","0.20380434782608695","0.5914994096812278",,,,"30.234530938123758","6362.4999999999945","3.211009174311926","0","3474.999999999997",,"0.7608695652173912","-3.296052631578947"
R J Biotech Ltd,RJBIOTECH,"Seeds","3.266322","3.45","0.302405498281787","0.0059979317476732165","3.745501285347044",,"40.989304812834234","22.12121212121212","13.903568977350718",,"91.6666666666667","8.904761904761903",,,"0.0059979317476732165","-0.3344427866406519"
Gangotri Textiles Ltd,GANGOTRI,"Apparel & Accessories","3.2614634","1",,"0.00008306682726253271","0",,,,,,,,,,"0.00008306682726253271","0"
Talwalkars Healthclubs Ltd,TALWGYM,"Wellness Services","3.2576498217727696","1.05","5.176718092566619","1.6856692203695358","0.3748247533444268",,,,"8.937759988813928","85.35574434953857","13.204307229993201","0","68.84746616593006","18.076635979099276","1.835060838215412","4.705098684210526"
Jainco Projects (India) Ltd,JAINCO,"Consumer Finance","3.2","3.26","1.0000000000000002","1.8130360205831901","0.017817371937639197","13426.0544479258",,,"7334.21875","46.24060150375939","0.4969630038652679",,"0","1.8578029193861392e-16","1.9210977701543739","0.060606060606060615"
Sea TV Network Ltd,SEATV,"TV Channels & Broadcasters","3.19732","2.66","-4.000000000000001","0.07104305259194175","0.710612435717625","-10030.0646248343",,,"74.92105263157896",,,"0",,,"0.0714196058742312","-0.20912155190204304"
Shyamkamal Investments Ltd,SHYMINV,,"3.19165","3.77",,"0.03571428571428574","0",,,,,"2.564102564102565",,"0","2.564102564102565",,"0.8928571428571428","0"
Pankaj Polymers Ltd,PANKAJPO,"Packaging","3.1877425","5.47","1.138888888888889","13.220930232558137","0.2188085425252904",,,,"18.125","30.071813285457807","2.7702702702702706",,"25.04488330341113","1.0928961748633896","13.220930232558137","0.3189513926815948"
Taparia Tools Ltd,TAPARIA,"Industrial Machinery","3.1875375","2.1","538.3888888888889","2.214570592927412","2.3091223064794653",,"129.26777822418643","40.7750946268846","30.17535246072209","0.21450497429638665","27.760749376951505","2.8235961429381735","0.1220459336513924","91.89326556543843","4.3346184525392175","3.277687782419644"
Esha Media Research Ltd,ESHAMEDIA,"Advertising","3.18522744","4.2",,"1.4259259259259256","0.04545454545454546",,,,"387.81249999999994",,,,,,"1.4259259259259256","0.17391304347826098"
Kome-on Communication Ltd,KOCL,"Movies & TV Serials","3.181718684","2.09",,"19","0",,,,,"0",,,"0",,"19","0"
Williamson Financial Services Ltd,WILLIMFI,,"3.159753408","3.78",,"0.6875158267915927","0.04154815960614074","2481.3822567251",,,"2.4839871897518013",,,,,,"0.6875158267915927","-0.4179354191065752"
Rahul Merchandising Ltd,RAHME,"Textiles","3.1540005","8.98",,"0.05263157894736842",,,,,"0",,,,,,"0.05263157894736842","-0.4000000000000001"
IMP Powers Ltd,INDLMETER,"Heavy Electrical Equipments","3.152345495","3.65","-178.20689655172416","0.23222200809404506","0.09809170192556774","168.8520748355",,,"727.8151408450705",,,"0",,,"0.3673705365746221","-0.20322730688038926"
Patidar Buildcon Ltd,PATIDAR,"Real Estate","3.14082547","5.71",,"10.676470588235293","0.16666666666666666","993.0688116055",,,"343.3474576271186","0","0.4115226337448566","0","0","8.571428571428568","15.205882352941176","0.24506749740394598"
Nippon India ETF Dividend Opportunities,DIVOPPBEES,"Equity","3.13730683","55.96",,,,,,,,,,,,,,
Ortel Communications Ltd,ORTEL,"Cable & D2H","3.126701085","0.95",,"0.1349578880788308","0.1836769156826832",,"53.41463414634146","16858.993902439022","77.8012729844413",,,"6.833333333333334",,,"0.13608974999167744","-0.26973408111098396"
Union Quality Plastics Ltd,UNQTYMI,"Plastic Products","3.12411","6.61",,"0.2673611111111111","0.011568123393316206",,"5487.166666666665","14977.166666666666","13504.999999999987",,,"0.0665188470066519",,,"0.4045138888888889","-0.015177065767285006"
Shri Kalyan Holdings Ltd,SHKALYN,"Investment Banking & Brokerage","3.12380011187857","3.13",,"1.5999999999999996","0.08094262295081966",,,,"0","93.15849486887116","3.3101045296167255",,"93.15849486887116","3.6686390532544397","1.5999999999999996","5.18032786885246"
Maruti Securities Ltd,MARUTISE,"Investment Banking & Brokerage","3.1201872","5.93",,"5.8076923076923075","0",,,,,,,,,,"5.8076923076923075","0"
Kinetic Trust Ltd,KINETRU,"Investment Banking & Brokerage","3.11808","9.28",,"1.1028037383177571","0.0901639344262295",,,,"854.4318181818181","1.038961038961039",,,"1.038961038961039",,"1.1028037383177571","4.631578947368417"
Arcee Industries Ltd,ARCEEIN,"Plastic Products","3.0832662","5.95","-80.50000000000004","0.984848484848485","1.950684931506849",,,,"28.62242509363296","13.237924865831843",,"0","13.237924865831843",,"1.7811447811447814","4.482686253934942"
GB Global Ltd,GBGLOBAL,"Textiles","3.08229435","9.3","52.11764705882351","0.36978702327885093","0.43187364828667235","-25.6541312642",,,"14.35449784066893","46.14149428544441","5.50869412032911","0","10.862378388589779","9.76843815784614","0.40723130262506196","-0.29681044004745477"
Source Industries (India) Ltd,SOURCEIND,"Textiles","3.0788397","2.7",,"60.199999999999996","0.01020408163265306","10557.6922975407",,,"10950","5.7649667405764955",,,"5.7649667405764955",,"60.199999999999996","0.016891891891891893"
Mahasagar Travels Ltd,MHSGRMS,"Tour & Travel Services","3.0589015","3.89","1.2065217391304348","0.41926070038910507","3.724690945539592",,,,"23.377287405812705",,"8.08448652585579","0",,"1.3112491373360942","0.4990272373540856","-11.092537313432835"
Karnimata Cold Storage Ltd,KCSL,"Logistics","3.05273820557929","6","2.014492753623189","1.0514285714285716","0.2781495490253128",,,,"45.81589958158995","127.28426395939088","7.52979414951246","0","19.162436548223354","4.442344045368621","1.0537142857142858","-7.4108527131783"
Rajeswari Infrastructure Ltd,RAJINFRA,"Construction & Engineering","3.041995","5.5",,"0.2719946272666219","0.10962396430847673","1918.7156284313",,,"48.80813953488373","3253.8461538461493",,"0","35.89743589743599",,"0.5829415715245131","-0.2893187552565181"
Shivansh Finserve Ltd,SHIVA,"Investment Banking & Brokerage","3.03264","4.84",,"3.4263959390862935","0.03320486214052772",,,,"296.5625","246.23655913978496","0.21682567215958398",,"193.5483870967742","0.24169184290030254","3.5736040609137047","0.06389047347404452"
Beeyu Overseas Ltd,BEEYU,"Tea & Coffee","3.012129489","2.08",,"25.333333333333336","0.048411497730711045",,,,"0","0","0.6097560975609758",,"0","0.6600660066006603","25.333333333333336","0.10921501706484642"
Pioneer Agro Extracts Ltd,PIONAGR,"Packaged Foods & Meats","3.0022839","6.93",,"40.46153846153846","0.3738656987295826","817.6602627989",,,"0","0","1.296296296296298",,"0","36.84210526315799","40.46153846153846","0.39463601532567055"
Dharani Finance Ltd,DHARFIN,"Diversified Financials","2.99664","6",,"2.1639344262295084","0.06489994591671172",,,,"766.5","0.3654080389768575",,,"0.3654080389768575",,"2.1639344262295084","0.43795620437956206"
Kovalam Investment and Trading Co Ltd,ZKOVALIN,"Investment Banking & Brokerage","2.993388244","13.46",,"9.666666666666728","0.027674567584881488",,,,"0","0","1.3715069432539002",,"0","20.2729044834308","9.666666666666728","5.684210526315788"
Priya Ltd,PRIYALT,,"2.9932931","9.49","-0.111731843575419","0.017063081695966906","0.1711026615969582",,,,"0",,,"0",,,"0.017063081695966906","-0.012517385257301807"
Kanel Industries Ltd,KANELIND,"Packaged Foods & Meats","2.98281528","1.66",,"0.7102473498233216","0",,,,,,,"0",,,"0.7102473498233216","0"
Manor Estates and Industries Ltd,KARANWO,"Textiles","2.972835","3.79",,"0.21052631578947373","0.02803738317757009",,,,"0",,,"0",,,"0.8947368421052632","0.3333333333333333"
GCM Commodity & Derivatives Ltd,GCMCOMM,"Investment Banking & Brokerage","2.9708","3.65",,"1.683958499600958","0.010366673065847572",,,,"23819.629629629628","0","2.6492537313432836",,"0","5.661881977671451","1.9441340782122905","0.028784648187633266"
Ozone World Ltd,VASUDHAGAM,,"2.9703885420000002","7.63",,"0.608695652173913","0",,,,,"3.210272873194221",,,"0",,"0.608695652173913","0"
International Data Management Ltd,IDM,"IT Services & Consulting","2.97","13.55",,"0.08695652173913046","0",,,,,,,,,,"0.08695652173913046","0"
Standard Shoe Sole and Mould (India) Ltd,STDSHOE,"Commodity Chemicals","2.953455","5.7",,"1.6851851851851851","0.25925925925925924",,,,"743.0357142857142","0",,,"0",,"1.6851851851851851","-0.3255813953488373"
S R Industries Ltd,SRIND,"Footwear","2.951025","1.54","-3.5172413793103465","0.20122381736879266","0.5364114114114115",,"93.15104166666669","235.21070075757575","150.57207837648704",,,"3.9183673469387754",,,"0.26241468580842553","-0.44030195655523036"
