Name,Ticker,"Sub-Sector","Market Cap","Close Price","PE Ratio","Dividend Yield","Dividend Yield vs Sector","Dividend Yield vs Sub-sector","Enterprise Value","EV / Revenue Ratio","EV / Invested Capital","EV / Free Cash Flow","EV / EBIT Ratio","EV/EBITDA Ratio","Sector Dividend Yield","Sector PB","Sector PE","Price / Free Cash Flow","PB Premium vs Sub-sector","PB Premium vs Sector","PB Ratio","PE Premium vs Sub-sector","PE Premium vs Sector","Forward PE Ratio","Price / Sales","Price / CFO","PS Ratio","PS Premium vs Sub-sector","Forward PS Ratio","PS Premium vs Sector","TTM PE Ratio"
Eimco Elecon India Ltd,EIMCOELECO,"Industrial Machinery","435.022754775","774.5","22.274590618279593","0.3314990961210461","-0.21786570608936295","-0.2507815481387595","432.852754775","2.3804045027221736","1.2319001473517945","113.31223946989527","16.875351063352838","12.940291622571008","0.5493648022104091","5.613936989607899","43.5011349669085","113.88030229712041","-86.91946491771671","-77.90614369186368","1.2403351717132838","-45.49538981334629","-48.79538054530308",,"2.392338070694017","65.31873194819819","2.392338070694017","-47.413417890507844",,"-16.9306273974858","16.61660637032082"
Dhunseri Investments Ltd,DHUNINV,"Asset Management","434.91170673999994","710.2","1.485506393209687","0.3504836674610963","-0.6772430628536328","-1.6442288647045322","1087.33170674","1.125229434079808","0.4106035982901142",,"1.5396937223732656","1.493033774204622","1.027726730314729","2.485912822204302","16.437916381714356",,"-90.7772405628053","-93.09301382771862","0.1717016548846207","-93.38061264561658","-90.96292766848374",,"0.4500700665824985",,"0.4500700665824985","-96.90465199764964",,"-76.65595916957426","1.4856586279292205"
Race Eco Chain Ltd,RACE,,"434.796012","261.3","334.458470769229",,,,"438.78601199999997","1.6255548179157557","18.019959425051336","482.1824307692309","176.21928192771034","149.75631808873683","0.12865195946162278","0.16749416915925164","-4.876571427072698","477.79781538461555","13378.127995732653","13378.127995732653","22.575078504672902","7022.747262536278","6958.475791258886",,"1.6107732078687067","92.11779915254237","1.6107732078687067","250.07417182573576",,"249.49490497058608",
Shyam Century Ferrous Ltd,SHYAMCENT,"Iron & Steel","433.89376455","20.2","16.293419622606095","1.5361340135672619","-1.7462706569478004","0.43563342779336645","348.12376455000003","1.8498526199585528","1.98067685793127","14.261522513314217","9.406208174817621","8.625464929385535","3.2824046705150622","2.903924990739655","20.86185049719418","17.775246396968456","22.68076847107008","-14.570432975257589","2.4808105463121786","-32.29730190722899","-21.898493018164988",,"2.3056154128805995","14.023715725597931","2.3056154128805995","151.4080469696055",,"49.88732538868323","16.2873034740991"
Vardhman Acrylics Ltd,VARDHACRLC,"Textiles","433.56240966999997","53.7","13.19423036122946","4.633920296570899","4.064143254440648","4.081889176425388","353.34240966999994","0.8040560010695186","1.642765398995769",,"8.143406537681493","7.228772701923076","0.5697770421302515","6.186206651823186","61.535634799751044",,"-84.67556643961167","-66.98914694154865","2.0421195877254954","-73.3647171452827","-78.55839075331545",,"0.9866023658436681",,"0.9866023658436681","-52.511865483932525",,"-37.44170279118877","13.190216296623088"
Khadim India Ltd,KHADIM,"Footwear","432.88800126","237.95","24.764759797482792",,,,"664.49800126","0.9804615357806828","1.4771546098921862","29.758083352440668","12.87786824147286","7.385773049460929","0.5697770421302515","6.186206651823186","61.535634799751044","19.385938256157637","-86.30368329818957","-66.28134532732557","2.085905658266275","-71.94159688374418","-59.755416714116706",,"0.6387228159176085","14.142045124469128","0.6387228159176085","-92.69100158898009",,"-59.49998384804803","24.764759797482803"
Sealmatic India Ltd,SEALMATIC,,"432.4995","489","39.42566089334549","0.005086711082902986","-0.1235652483787198","-0.1235652483787198","428.9295","7.195596376446905","13.79638147314249","324.94659090909096","28.53822355289421","26.411915024630538","0.12865195946162278","0.16749416915925164","-4.876571427072698","327.6511363636364","8461.59302149125","8461.59302149125","14.340169098143237","916.0471624335418","908.4708997487579",,"7.2554856567689985","113.21976439790576","7.2554856567689985","1476.8564563149491",,"1474.2472358868658",
Shemaroo Entertainment Ltd,SHEMAROO,"Movies & TV Serials","431.65395531999997","150.9","46.16619842994655",,,,"672.9839553200001","1.2016926866774995","0.8094294833239118","16.422253668130796","14.797360495162712","13.276463904517659","0.4368719987649118","8.32800735283555","-63.38947359875708","10.533283438750608","-76.42839870618069","-91.01876572403623","0.7479578508776488","-56.635993955402725","172.8294396671749",,"0.7707693432851811","9.781417523680036","0.7707693432851811","-70.4438298351644",,"-76.92617694524958","55.34025068205169"
BGR Energy Systems Ltd,BGRENERGY,"Construction & Engineering","431.165321","59","-0.8889823323230447",,,,"1998.5153210000003","2.3329426498570016","0.8242829890082697","6.1633112964904715",,,"0.5493648022104091","5.613936989607899","43.5011349669085","1.3296901282921114","-78.33412455311205","-85.93512346045244","0.7895933065963442","-102.83458284309353","-102.04358422601916",,"0.5033156143115625","1.3218631461156416","0.5033156143115625","-75.85421753042097",,"-82.52332610759257","-0.8889823323230448"
Jaykay Enterprises Ltd,JAYKAY,"Investment Banking & Brokerage","431.125449","73.77","60.89342500000002",,,,"393.46544900000004","6.707559648823731","4.398227688352336",,"31.83377419093852","28.225641965566723","1.027726730314729","2.485912822204302","16.437916381714356",,"53.98263084244743","93.86029595839801","4.819197954393024","443.2023651774788","270.4449127611956",,"7.34956442209342",,"7.34956442209342","138.56129878224314",,"281.2040495337951","60.893424999999986"
SBC Exports Ltd,SBC,"Apparel & Accessories","428.571","20.2","62.20188679245276",,,,"434.28100000000006","2.195334142149429","12.12736665735828","176.53699186991872","37.502677029360946","34.24929022082018","0.5697770421302515","6.186206651823186","61.535634799751044","174.2158536585366","105.98151012951374","162.41848864223815","16.233750000000008","48.62977649526539","1.0827092218514218",,"2.1664695177434035","95.238","2.1664695177434035","-27.33710298292521",,"37.37109161392104","45.93472668810295"
Ador Fontech Ltd,ADORFO,"Industrial Machinery","427.875","123.4","24.366457858769927","4.08997955010225","3.5406147478918406","3.507698905842444","369.115","1.6997375207220484","2.9977665881588567","20.359349145063433","13.711552748885586","12.102131147540984","0.5493648022104091","5.613936989607899","43.5011349669085","23.600386100386103","-63.25742141535817","-37.939446166923815","3.484040387590587","-40.37671398854396","-43.98661580368973",,"1.9703214219930005","20.63042430086789","1.9703214219930005","-56.68987150730402",,"-31.584349906378172","24.3664578587699"
Radhika Jeweltech Ltd,RADHIKAJWE,"Precious Metals, Jewellery & Watches","427.75","35.9","14.407207814078827","2.7586206896551726","2.188843647524921","2.437717055448995","407.63","1.2955852906588692","1.9390638378841214",,"9.93008526187577","9.541900749063677","0.5697770421302515","6.186206651823186","61.535634799751044",,"-79.16484408876225","-63.234026483721884","2.274419099271548","-75.35730784808231","-76.5872118473098",,"1.3595334202078633",,"1.3595334202078633","77.70132351335978",,"-13.794960653731334","14.41691944725311"
ADC India Communications Ltd,ADCINDIA,"Communication & Networking","426.719","925.1","52.22998776009793","0.4311971109793564","-2.095087341018903","-0.35356059592154565","400.959","2.7842441497118258","7.713716814159292",,"36.02506738544475","35.35793650793651","2.5262844519982592","7.377084724764392","27.498384744157313",,"119.4900349837565","11.280978078510778","8.20929203539823","71.17448332544643","89.93838454891585",,"2.9631206166238457",,"2.9631206166238457","5.886697228265253",,"-20.2964484576346","52.16613691931527"
Bharat Seats Ltd,BHARATSE,"Auto Parts","426.255","135","19.788997214484805","1.0313075506445673","0.46153050851431576","0.23321853892140076","490.77500000000003","0.4651322585842504","2.3142122883953413",,"14.755712567648889","9.751142459765575","0.5697770421302515","6.186206651823186","61.535634799751044",,"-46.076300184958725","-52.9150610114547","2.912771627716278","-62.933633251504205","-67.84140233722776",,"0.40398339541099204","10.020098730606488","0.40398339541099204","-78.93425949775515",,"-74.38429686317","19.788997214484535"
Genus Paper & Boards Ltd,GENUSPAPER,"Paper Products","425.5434307","16.75","-36.18566587585017",,,,"581.0034307","0.8025685227853522","0.83012349007001",,"79.58951105479512","16.811441860532433","3.2824046705150622","2.903924990739655","20.86185049719418",,"-61.70653551202888","-70.47453676306559","0.8573973055689879","-434.11853366677326","-273.453768546165",,"0.5878240032876108","8.020042041085564","0.5878240032876108","-57.209458211279895",,"-61.785748325663484","-36.12423011035634"
GPT Infraprojects Ltd,GPTINFRA,"Construction & Engineering","425.52818","73.2","13.551852866242017","3.4176349965823647","2.8682701943719557","3.081967530504468","652.2481800000002","0.8003241551939927","1.2320749919718925","10.557594367109099","8.739758542141226","6.989371838834117","0.5493648022104091","5.613936989607899","43.5011349669085","6.8877983166073165","-57.876587068879466","-72.65466591677965","1.535149825029763","-56.78896168116595","-68.84712806562182",,"0.5221332793442784","3.57226477501679","0.5221332793442784","-74.9514693669513",,"-81.86991861169524","13.547538363578509"
Advani Hotels and Resorts (India) Ltd,ADVANIHOTR,"Hotels, Resorts & Cruise Lines","423.36833","91.15","14.803088461538461","3.7117903930131","3.1420133508828485","3.488586294210364","397.59833","3.9510914240286197","7.83444985221675","31.55542301587301","10.321867341640706","9.662170838396111","0.5697770421302515","6.186206651823186","61.535634799751044","33.60066111111111","35.58196785418261","37.28679970468214","8.49284513540622","-72.84528353476571","-75.94387624388601",,"4.20717807810792","32.44201762452107","4.20717807810792","-42.98184294054797",,"166.76795610114604","14.803088461538461"
Orient Abrasives Ltd,ORIENTABRA,"Metals - Diversified","421.72818","36.65","29.657396624472554","0.7094569777148874","-2.5729476928001747","-29.348868086794592","453.48818","1.4624876805985554","1.589792042068361",,"20.965704114655562","13.516786289120711","3.2824046705150622","2.903924990739655","20.86185049719418",,"-10.43572911043229","-41.32718421195915","1.7038145604395603","182.1927452208725","42.16091055039117",,"1.3600625000000002","12.865411226357535","1.3600625000000002","80.58012596097086",,"-11.58276903095847","29.72009725158577"
Indo Tech Transformers Ltd,INDOTECH,"Heavy Electrical Equipments","420.4989","395.95","16.36182490272373",,,,"378.5589","1.0133546591000349","2.598564662273476","20.618676470588234","13.320158339197743","11.388655234657037","0.5493648022104091","5.613936989607899","43.5011349669085","22.90299019607843","-53.7583499433113","-48.38569777333695","2.8975944046306505","-82.74628194541457","-62.38759077166553",,"1.1256227748480874","19.38676348547718","1.1256227748480874","-75.99004703576458",,"-60.914897923851534","16.361824902723733"
Walchandnagar Industries Ltd,WALCHANNAG,"Industrial Machinery","420.10386736","91.4","21.455764420837568",,,,"822.0138673600001","1.8277535183884024","1.3155589708725435","32.54211668091845","11.056003595965027","8.836008463506394","0.5493648022104091","5.613936989607899","43.5011349669085","16.631190315122723","-74.96948045475642","-57.721859337418145","2.373468177175141","-47.499009249816304","-50.67769050816937",,"0.9341038541379463","14.818478566490299","0.9341038541379463","-79.4672293075334",,"-67.56502684157878","21.455764420837614"
Prozone Intu Properties Ltd,PROZONINTU,"Real Estate","419.65792825","26.75","16.580716248518367",,,,"1082.05792825","4.690731438572915","0.8711450099025045","11.949839075096632","12.193575932499435","9.577428998495309","1.1853664126862586","2.9444479811062116","53.76915078309117","4.63454365819989","-81.86679691454931","-81.86679691454931","0.5339227321594422","-69.1631427927768","-69.1631427927768",,"1.8192211212502167","4.616191048839512","1.8192211212502167","-78.87079034382703",,"-78.87079034382703","16.593828716884126"
Mkventures Capital Ltd,IKAB,,"418.2826635","1088.3","25.551781521075135",,,,"417.07266350000003","15.18837084850692","26.942678520671837",,"19.087993752860413","19.087993752860413","0.12865195946162278","0.16749416915925164","-4.876571427072698",,"16032.40868681089","16032.40868681089","27.020843895348836","628.8803873650377","623.9702094636051",,"15.23243494173343",,"15.23243494173343","3210.5107665481974",,"3205.032872675946",
Haldyn Glass Ltd,HALDYNGL,"Packaging","416.8444335","76.31","15.48456290861815","0.9026434558349452","-2.379761214680117","-0.6297477046487059","397.4044335","1.199639066320524","2.398771253093499","122.27828723076922","11.664350851188743","9.550695349675568","3.2824046705150622","2.903924990739655","20.86185049719418","128.2598256923077","-16.732415434902123","-6.4486579050366615","2.7166608022679872","-31.528533465865785","-25.775698034549954",,"1.258322315633773","37.553552567567564","1.258322315633773","-30.972746811306653",,"-18.196866088955122","15.507605412946441"
Tiger Logistics (India) Ltd,TIGERLOGS,"Logistics","416.5565","392.5","17.95502155172416",,,,"384.9965","0.8747137274503568","5.172598414617761","8.714271163422364","12.05751644221736","11.769993885661885","0.5493648022104091","5.613936989607899","43.5011349669085","9.428621548211861","57.86548653397038","-0.30844670110227507","5.5966209861614935","-55.60383926946691","-58.72516529653165",,"0.9464181851229155","9.420092718227048","0.9464181851229155","-58.46574279581708",,"-67.1374352058179","18.158522231909277"
Rama Phosphates Ltd,RAMAPHO,"Fertilizers & Agro Chemicals","415.348175175","239.45","10.147768755802579","0.4255300506028039","-2.8568746199122583","-1.4080720468547754","457.258175175","0.5222882901860673","1.4398657781748907",,"7.2638312180301785","6.278431623987364","3.2824046705150622","2.903924990739655","20.86185049719418",,"-33.35075299715439","-46.955227142985706","1.5403804152759235","-24.691078403476666","-51.35729326999345",,"0.47441795471678716","177.4992201602564","0.47441795471678716","-43.467380593361",,"-69.15823950880606","10.145290062896944"
Nath Bio-Genes (I) Ltd,NATHBIOGEN,"Agro Products","415.2374","215.9","11.853765343990862","0.9153318077803204","-0.5849107215773811","-0.37319325052843133","482.42740000000003","1.597917922559703","0.7111672268412053","13.468101619207149","10.403868880741857","9.769692183070068","1.5002425293577015","9.868011363647765","48.382149760088126","11.592333891680624","-77.14734435269547","-92.65826802959829","0.7244829451278025","-51.395096726007864","-75.49971342164423",,"1.3753681560730018","10.821928590044307","1.3753681560730018","29.35158248197271",,"-73.21422782496319",
