Name,Ticker,"Sub-Sector","Market Cap","Promoter Holding","Promoter Holding Change – 6M ","Domestic Institutional Holding","DII Holding Change – 6M","Foreign Institutional Holding","FII Holding Change – 6M","Retail Investor Holding","Pledged Promoter Holdings"
Shri Keshav Cements and Infra Ltd,SKCIL,"Cement","203.50906128","68.96370112331344","-4.0698777636125385","0","0","0","0","8.280891894446658","0"
Duncan Engineering Ltd,DUNCANENG,"Auto Parts","203.07672","74.56317640692642","0","0.056141774891774895","0","0","0","19.32556818181818","0"
GP Petroleums Ltd,GULFPETRO,"Commodity Chemicals","202.91784434000002","63.44101290781532","0","0","0","0.11482339601913003","-0.6452799477832261","26.895082755046772","0"
Jay Jalaram Technologies Ltd,KORE,"Electrical Components & Equipments","202.1208","73.04582210242587",,"0.18867924528301888",,"0",,"11.266846361185983","0"
Frontier Springs Ltd,FRONTSP,"Industrial Machinery","202.104691965","51.75978942295705","0","0","0","0.0025390306133460084","0","28.357391917910093","0"
Refex Renewables & Infrastructure Ltd,REFEXRENEW,,"201.14752","75","0","0","0","0","0","14.070892447493263","0"
Scan Steels Ltd,SCANSTL,"Iron & Steel","201.13713319000001","48.10638598820928","0.00009188973662332955","0","0","0","0","8.062617049772221","6.296891658506391"
KBC Global Ltd,KBCGLOBAL,"Real Estate","200.91904875","2.951362271549493","-1.3175313869870924","0.014035243803710188","-0.0027858944076719246","0.21147578162784902","0.21071968406687341","48.75021784306094","0"
B-Right RealEstate Ltd,BRRL,,"200.270312","71.92271952919313","0","0","0","0","0","2.1906458107480256","0"
Brooks Laboratories Ltd,BROOKS,"Labs & Life Sciences Services","199.84574908","66.41449969339523","0","0","-0.06072183199224444","0","-0.0004048122132816296","18.97035446814719","0"
Precot Ltd,PRECOT,"Textiles","199.5","61.504999999999995","0","0.0037416666666666666","0","0","-0.00008333333333333333","19.415241666666667","0"
Bharat Gears Ltd,BHARATGEAR,"Auto Parts","199.46220342","55.319947342432705","0","0.035343402805772535","-0.00024096294523928002","1.4488776271636357","0.05097994419819196","33.17850704308639","0"
Maheshwari Logistics Ltd,MAHESHWARI,"Logistics","198.342994235","57.400848728933816","0","0","0","0","-0.0003682780803589529","16.00638236049356","0"
Maximus International Ltd,MAXIMUS,,"198.13472","63.63347120585428","0","0","0","0","0","13.773957206490614","0"
Future Retail Ltd,FRETAIL,"Retail - Department Stores","197.933688835","14.308028394099322","-5.554010926439167","6.608937895814567","0.5347542205826041","2.604351214965321","-0.36249561366893834","39.76648224629143","4.455609879706611"
Nila Infrastructures Ltd,NILAINFRA,"Real Estate","196.9446","61.90197319449226","0","0","0","2.821530521781252","-0.9144500534668127","19.33249426488464","0"
South India Paper Mills Ltd,STHINPA,"Paper Products","196.875","33.18944","-8.331960000000002","0.0704","-0.017600000000000005","0","0","12.892506666666668","0"
Aksharchem (India) Ltd,AKSHARCHEM,"Specialty Chemicals","195.76662263","62.69731021614447","0","0.05601823156916154","0","0.6822647150246748","-0.7541049848881485","24.703392800213216","0"
Lorenzini Apparels Ltd,LAL,"Apparel & Accessories","195.52899506","62.9100389035672",,"0",,"0",,"5.946533140229191","0"
Infinium Pharmachem Ltd,INFINIUM,"Commodity Chemicals","195.4519054","73.05283369214982",,"0",,"0",,"18.137239402937023","0"
Indiabulls Enterprises Ltd,IEL,"Construction & Engineering","195.361942045","60.971340611756865","0","0.00006554500772238676","0","6.548828608108854","-0.31084266139211536","19.316814098985276","0"
Aarvi Encon Ltd,AARVI,"Outsourced services","194.26176","73.47470238095238","0","0","0","0","-0.0012175324675324675","11.07637987012987","0"
ELGI Rubber Co Ltd,ELGIRUBCO,"Tires & Rubber","193.6935","65.03444755244755","0","1.456107892107892","-0.0006993006993007977","0.0006993006993006993","0.0006993006993006993","20.044467532467532","0"
Panchsheel Organics Ltd,PANCHSHEEL,"Pharmaceuticals","193.63306125","58.07736541685233","0","0","0","0.11693509028794535","-0.023061090245506816","17.62105799223375","0"
Josts Engineering Company Ltd,JOSTS,"Industrial Machinery","193.594469325","49.47854638305535","0","0.0637814579262129","0","0","0","21.110805007755612","0"
Indian Acrylics Ltd,INDIANACRY,"Textiles","193.51069166","62.5634720497593","0","0.06857708939057594","0","0","0","25.926841162942697","15.569519204104942"
Jasch Industries Ltd,JASCH,"Textiles","193.23315","57.63362753751103","0","1.3362930273609885","1.3362930273609885","0","0","25.401023830538392","0"
Mangal Credit and Fincorp Ltd,MANCREDIT,"Consumer Finance","193.13986","55.428796520821756","-8.098400816900238","0.009009015539309183","0","0","0","11.321945661553238","0"
SPL Industries Ltd,SPLIL,"Apparel & Accessories","192.99502662","68.93168014735446","0","0","0","0.2838275470582694","-0.0537379236223553","17.748380310568233","0"
McLeod Russel India Ltd,MCLEODRUSS,"Tea & Coffee","192.720831075","6.2451812722393845","0","1.4480928213276179","-0.1340280646151215","0","-2.045275924773302","42.04192809518788","0.0035651465187622297"
Eros International Media Ltd,EROSMEDIA,"Movies & TV Serials","192.307808595","16.25407308385953","-31.814553424814328","0.011926294188241461","-0.0000036377826746602365","2.392475710484293","-3.435152656167748","29.447736469330444","0"
Atal Realtech Ltd,ATALREAL,"Construction & Engineering","192.12996","49.25010133765707",,"0",,"0.09728415079043373",,"10.21483583299554","0"
Panasonic Carbon India Co Ltd,PANCARBON,"Batteries","191.856","63.28791666666667","0","0","0","0","0","28.886604166666668","0"
K I C Metaliks Ltd,KAJARIR,"Iron & Steel","190.365048","66.18571388325445","0.10141987829614152","0","0","0","0","12.298385733603787","0"
Lloyds Luxuries Ltd,LLOYDS,"Wellness Services","190.0125","73.33332",,"0",,"0",,"9.239422222222222","0"
Bimetal Bearings Ltd,BIMETAL,"Industrial Machinery","189.892125","74.8791111111111","0","0.0029019607843137254","0","0","0","23.084418300653596","0"
Lotus Eye Hospital and Institute Ltd,LOTUSEYE,"Hospitals & Diagnostic Centres","189.55854795","58.43438722120682","0.29764386312393043","0","0","0","-0.000048085407377167025","11.14930855588462","0"
Magnum Ventures Ltd,MAGNUM,"Paper Products","189.39446064","58.233864308780106","4.99835621562179","0","0","0","0","20.927051625528208","33.18732719894435"
Bella Casa Fashion & Retail Ltd,BELLACASA,"Textiles","189.22275","68.06067102396514","0","0","0","0","0","8.354971677559913","0"
United Polyfab Gujarat Ltd,UNITEDPOLY,"Textiles","189.08773875","45.54340848290461","0","0","0","6.7011748534118","-0.0010023124780751402","4.050301767649649","0"
Intense Technologies Ltd,INTENTECH,"IT Services & Consulting","189.08751058","18.08119615892613","0.0004497494294497528","0","0","0","-0.0002671778788828349","44.52183598047981","0"
North Eastern Carrying Corporation Ltd,NECCLTD,"Logistics","188.36550255","52.67233902611884","0","0","0","0","-0.00010558329230857987","20.566155144169404","0"
Aspinwall & Co Ltd,ASPINWALL,"Tea & Coffee","188.14710072","64.4598408244874","0.000025581047907508037","0","0","0","-0.1260761946861001","19.547642655271844","0"
Kanchi Karpooram Ltd,KANCHI,"Commodity Chemicals","187.677810655","49.30492040431033","0.10833605171032445","0.05525000512213589","0","0.46732295999139944","0","35.2506312888606","0"
Hindustan Organic Chemicals Ltd,HOCL,"Commodity Chemicals","187.412949","58.77575993961869","0","0.017119948312643008","0","0","0","23.14196754355538","0"
Emkay Global Financial Services Ltd,EMKAY,"Investment Banking & Brokerage","187.38894915","74.48787612777966","0","0.01095768992416061","0","0.7593557365333035","-0.0030032187199551252","14.297946894164543","27.19732729767539"
Shree Rama Newsprint Ltd,RAMANEWS,"Paper Products","186.61537048","74.7620850287637","0","1.5737228999123332","0","0.04116334297781365","-0.008893586823695593","10.353904290038521","0"
Palred Technologies Ltd,PALREDTEC,"IT Services & Consulting","186.60779433","30.05976015171306","-4.741632517287467","0.0004904939813936013","-0.00007737061772853683","5.939767666080853","-0.7006138102137802","23.451293865898617","0"
Praxis Home Retail Ltd,PRAXIS,"Home Furnishing","186.18396916","44.48598272648405","-11.171896467194308","0.8890239838949623","-0.6126548790673705","1.9167307347139166","-0.6326812064591669","5.2401137670536055","9.796507536223803"
Avonmore Capital & Management Services Ltd,AVONMORE,"Investment Banking & Brokerage","186.0083973","68.93398854633323","1.2817418754244585","0.011133368332075833","0","0","0","11.662824227237186","0"
Goyal Aluminiums Ltd,GOYALALUM,"Iron & Steel","184.8389501","69.97446487064849","-1.0505652590806562","0","0","0.4729803483124199","0.47220967741257475","18.32091198672092","0"
V-Marc India Ltd,VMARCIND,"Electrical Components & Equipments","184.10842368","69.9636122591998","0","0","0","0","0","8.672107272913673","30.00000087774365"
Surat Textile Mills Ltd,SURATEX,"Textiles","183.86935632","68.45081409702517","0","0.00022515986800948412","0","0","0","27.519350239056735","0"
BSL Ltd,BSL,"Textiles","183.76665964","56.713123998753225","0.27144912519889175","2.546693757816623","0","0","-0.001797483290206689","18.207903329988394","0"
DC Infotech and Communication Ltd,DCI,"IT Services & Consulting","183.72","60","0","0","0","0","0","2.649225","0"
Nippon India ETF Nifty SDL-2026 Maturity,SDL26BEES,"Debt","183.7082079",,,,,,,,
Lovable Lingerie Ltd,LOVABLE,"Apparel & Accessories","182.262","63.95411486486486","0","0.006756756756756757","0","0.021824324324324323","-0.14700675675675676","29.885020270270267","0"
Sadbhav Engineering Ltd,SADBHAV,"Construction & Engineering","181.865048","37.69669197788901","0","10.885064358270755","-0.056307366987855545","0.10083300888029897","-0.05140385193750918","36.986537336190075","31.911038475078513"
Bhatia Communications & Retail (India) Ltd,BHATIA,"Retail - Speciality","181.220096","73.65298996420353","0.0006248401943338422","0","0","0","0","10.339843550242904","0"
Zodiac Energy Ltd,ZODIAC,"Renewable Energy Equipment & Services","181.0156528","72.86186979958232","0","0","0","0","-0.00013667326342951485","17.04147486852032","0"
Tyche Industries Ltd,TYCHE,"Pharmaceuticals","180.86125","61.96581463414634","0","0","0","0","0","23.73090731707317","0"
Rajshree Polypack Ltd,RPPL,"Plastic Products","180.66522","52.478705563804695","0","7.566660843741811","-0.056974408245262786","0","-0.0001746877456546423","13.498410341514544","0"
UMA Exports Ltd,UMAEXPORTS,"Agro Products","179.8682956","72.54192050063547","0","0","0","0","-0.021174315280496826","23.723000086069643","0"
TIL Ltd,TIL,"Heavy Machinery","179.491592175","56.29759532774059","0","8.961827030492216","-3.225348482816754","0.04577147263806091","0.04547237784844169","18.318828066855662","0"
Paul Merchants Ltd,PML,"Consumer Finance","179.18554","72.70894941634242","0","0","0","0","0","17.08511673151751","0"
Apollo Finvest (India) Ltd,APOLLOFI,"Diversified Financials","178.31443032","70.72505740768136","0","0.034841263204838754","0","0.3844331380078516","0","22.357236583969588","0"
Sprayking Agro Equipment Ltd,SPRAYKING,"Agricultural & Farm Machinery","178.12272983","36.41148431303491","-0.0000140399251122858","0","0","0","0","3.04608861551715","0"
Alphageo (India) Ltd,ALPHAGEO,"Oil & Gas - Equipment & Services","178.02253299","46.09111378311256","0","0.05499022980731266","-0.164970689421938","1.885017943311986","-0.20767453074087405","37.437144203393466","4.407608322504187"
Basant Agro Tech (India) Ltd,BASANTGL,"Commodity Chemicals","177.7205275","53.0500433091501","-0.0011034178367452796","0.01875810322473863","0","0","0","30.96611734848694","0"
Manaksia Aluminium Co Ltd,MANAKALUCO,"Metals - Aluminium","177.26960525","72.85733904741123","0","0","0","0","-0.0001373331878618825","14.5136200189062","0"
Simplex Infrastructures Ltd,SIMPLEXINF,"Construction & Engineering","177.142742","49.82281763483146","0","8.835463493051272","0","0.26366567138268643","-0.15396860007959","18.415195469877055","0"
Ducon Infratechnologies Ltd,DUCON,"IT Services & Consulting","176.75951892","60.23866372265413","-13.849324862147576","0.0017138539516907618","0","0","0","25.46463782828675","0"
Ruchi Infrastructure Ltd,RUCHINFRA,"Agro Products","176.71159244","67.2892571891533","1.6355376027386939","0","0","9.445286112549278","-0.47177184491204294","12.417008288491433","0"
J C T Ltd,JCTLTD,"Textiles","176.271520642","27.24343531337175","-0.005248334482107708","2.977129683165396","-0.0003800387025423291","6.308112250635792","0","31.404104902133735","27.206640657171032"
Modi Rubber Ltd,MODIRUBBER,"Tires & Rubber","175.53412932","62.69416320707564","0","0.0369480967896369","0","2.154762526610856","0","7.269490121056534","0"
PNGS Gargi Fashion Jewellery Ltd,GARGI,,"175.2296546","72.995438410229",,"0",,"0",,"10.801824635908401","0"
Bhagyanagar India Ltd,BHAGYANGR,"Electrical Components & Equipments","175.01265","74.65667448038757","0.7413345835286691","0.7731895608688858","-0.04719487419909363","0","-0.00006250976715111736","13.853633380215658","0"
Kimia Biosciences Ltd,KIMIABL,"Pharmaceuticals","174.347450585","74.93930651787856","0","0.38277215856084096","0","0","0","5.820785145379761","0"
Smartlink Holdings Ltd,SMARTLINK,"Communication & Networking","174.113625","71.33238095238094","1.4425463659147795","0","0","0.007679197994987468","0.004611528822055138","24.745533834586467","0"
Akshar Spintex Ltd,AKSHAR,"Textiles","173.74305","43.745953838153525","0.0006320252810070315","0","0","0","-0.06120644825793032","3.8717628705148206","0"
Synoptics Technologies Ltd,SYNOPTICS,"IT Services & Consulting","173.6704",,,,,,,,
Prima Plastics Ltd,PRIMAPLA,"Housewares","173.5874166","58.329362290883935","0","0","0","0","0","21.215238985243356","0"
Aveer Foods Ltd,AVEER,,"173.25511852","72.52225034580756","0.18603602753751147","0","0","0","0","17.9534944685685","0"
Mangalam Drugs and Organics Ltd,MANGALAM,"Pharmaceuticals","172.132197","50.3153981413483","-0.10108509798432408","0.0022491434301509555","0","0.10108509798431262","-0.00013899200972841697","28.81183059552769","10.528644736928559"
Newtime Infrastructure Ltd,NEWINFRA,"Real Estate","170.857038","71.90719711645708","-2.9738068401958344","0","0","0","0","0.3628532516172966","0"
Texmo Pipes and Products Ltd,TEXMOPIPES,"Plastic Products","170.4988","44.236872752183594","0","0.004421990066792259","0","0.9088611063538277","-0.11075869155677354","44.60141462579209","0"
GEE Ltd,GEE,"Industrial Machinery","170.04253303800002","63.96526058906286","-9.68383820730319","0.00507917627766102","0","0.03462305162605596","-0.06157346878419065","19.135207903382987","0"
Reliance Naval and Engineering Ltd,RNAVAL,"Shipbuilding","169.64599049","0","0","7.92719300418286","-0.014235526539852827","0.5156976757735808","0.3708137741322459","30.946451435935735","0"
Bombay Oxygen Investments Ltd,BOMOXY-B1,"Conglomerates","169.545","73.29466666666666","0","0.05933333333333333","0","0","0","15.284666666666666","0"
Jocil Ltd,JOCIL,"Commodity Chemicals","168.8306615","55.02102768222584","0","0","0","0","-0.03018753202006497","25.35444171081448","0"
Robust Hotels Ltd,RHL,"Hotels, Resorts & Cruise Lines","168.76695296","65.6336949250091",,"0.22058564989807825",,"0.20133363436414795",,"7.83054478866619","0"
Visa Steel Ltd,VISASTEEL,"Iron & Steel","168.4737225","43.32617983495913","0","0.00025909085020662495","0.00025909085020662495","21.949092966115234","-0.000008636361673808324","6.729835606855544","38.33436278764482"
Trident Lifeline Ltd,TLL,,"168.46328","70.03965493251705","0.18783915402811147","0","0","4.362042576874913","0.16696813691387202","7.732711840823709","0"
IP Rings Ltd,IPRINGLTD,"Auto Parts","168.20872855","56.580414827706036","0","0.0015778015938162802","0","0","0","15.727360617993327","0"
Bodhi Tree Multimedia Ltd,BTML,"Movies & TV Serials","168.19616","35.41913412291933","0","0","0","0.4801536491677336","0.4801536491677336","12.969150128040974","0"
Inventure Growth & Securities Ltd,INVENTURE,"Investment Banking & Brokerage","168","26.39933214285714","0","0","0","0.00021500000000000002","-0.003126666666666667","59.54126071428571","0"
Asian Hotels (West) Ltd,AHLWEST,"Hotels, Resorts & Cruise Lines","167.95219215","70.42362123762254","0","0.5785665179839691","0.004291399777362148","0.16357957671349158","-0.012874199332086528","6.274859006060315","0"
Aurangabad Distillery Ltd,AURDIS,"Alcoholic Beverages","167.936","74.92682926829268","0","0","0","0","0","8.414634146341465","0"
Indianivesh Ltd,INDIANVSH,"Diversified Financials","167.42125","62.452495364238416","0","0.8857483443708609","0","0.18543046357615894","-0.19852715231788076","6.256150993377483","0"
